ISBN,Title,Author First Name,Author Last Name,Trans First Name,Trans Last Name,Publisher,Genre,Price,Pub Month,Pub Year,Language,Country,Other First Name,Other Last Name,Other Type,Author Gender,Translator Gender
9780720613117,Seven Churches,Milos,Urban,Robert,Russell,Peter Owen Publishers,Fiction,29.95,June,2010,Czech,Czech Republic,,,,Male,Male
9780916727475,Tuesday Like Today,Cecilia,Urbina,Clare,Sullivan,Wings,Fiction,16.95,Nov,2008,Spanish,Mexico,,,,Female,Female
9781564785145,Best of Contemporary Mexican Fiction,Alvaro,Uribe,various,various,Dalkey Archive,Fiction,15.95,Feb,2009,Spanish,Mexico,Olivia,Sears,Editor,Both,Both
9781934254646,Antigona Gonzalez,Sara,Uribe,John,Pluecker,Les Figues,Poetry,17.0,June,2016,Spanish,Mexico,,,,Female,Male
9781891270253,And What Have You Done?,Jose Castro,Urioste,Enrica,Ardemagni,Latin American Literary Review Press,Fiction,13.0,Mar,2009,Spanish,Peru,,,,Male,Female
9781564787330,Family Interrupted,Eloy,Urroz,Ezra,Fitz,Dalkey Archive,Fiction,15.0,Aug,2016,Spanish,Mexico,,,,Male,Male
9781564785497,Friction,Eloy,Urroz,Ezra,Fitz,Dalkey Archive,Fiction,16.95,Dec,2010,Spanish,Mexico,,,,Male,Male
9780981552125,Lightwall,Liliana,Ursu,Sean,Cotter,Zephyr Press,Poetry,15.0,June,2009,Romanian,Romania,,,,Female,Male
9781929355754,Path to the Sea,Liliana,Ursu,Adam,Sorkin,Pleasure Boat Studio,Poetry,15.95,Sept,2011,Romanian,Romania,Tess,Gallagher,Translator,Female,Female
9781782272397,Last Bell,Johannes,Urzidil,David,Burnett,Pushkin Press,Fiction,18.0,Apr,2017,German,Germany,,,,Male,Male
9781936194032,engulf--enkindle,Anja,Utler,Kurt,Beals,Burning Deck Press,Poetry,14.0,Dec,2010,German,Germany,,,,Female,Male
9781929631711,Shattered Sky,Bernard,Uzan,Robert,Miller,Enigma Books,Fiction,15.0,Feb,2008,French,France,,,,Male,Male
9781564788917,I Am Istanbul,Buket,Uzuner,Kenneth,Dakan,Dalkey Archive,Fiction,17.0,Apr,2013,Turkish,Turkey,,,,Female,Male
9781785080876,Two Green Otters,Buket,Uzuner,Alexander,Dawe,Milet Publishing,Fiction,14.95,May,2016,Turkish,Turkey,,,,Female,Male
9781848612600,Mute,Lars Amund,Vaage,Kenneth,Steven,Shearsman Books,Poetry,17.0,Oct,2013,Norwegian,Norway,,,,Male,Male
9781848610750,Outside the Institution,Lars Amund,Vaage,Hanne,Bramness,Shearsman Books,Poetry,16.0,Apr,2010,Norwegian,Norway,Frances,Presley,Translator,Male,Female
9785717200974,Snow Germans,Dmitry,Vachedin,Arch,Tait,Glas,Fiction,15.0,Apr,2013,Russian,Russia,,,,Male,Male
9780889228405,Matter of Gravity,Helene,Vachon,Howard,Scott,Talonbooks,Fiction,18.95,Apr,2014,French,Quebec,Phyllis,Aronoff,Translator,Female,Both
9780815609445,My Bird,Fariba,Vafi,Mahnaz,Kousha,Syracuse University Press,Fiction,24.95,Nov,2009,Farsi,"Iran, Islamic Republic of",Nasrin,Jewell,Translator,Female,Female
9780195691993,Diary of a Maidservant,Krishna Baldev,Vaid,Sagaree,Sengupta,Oxford University Press,Fiction,20.0,Jan,2008,Hindi,India,,,,Male,Female
9789383074099,Rag Doll after My Heart,Anuradha,Vaidya,Shruti,Nargundkar,Zubaan,Poetry,15.0,Dec,2015,Marathi,India,,,,Female,Female
9780985790455,Explorer & Other Stories,Jyrki,Vainonen,Juha,Tupasela,Cheeky Frawg,Fiction,9.99,Oct,2013,Finnish,Finland,Anna Volmari,Hildi Hawkins,Translator,Male,Both
9781937027704,Before Lyricism,Eleni,Vakalo,Karen,Emmerich,Ugly Duckling,Poetry,18.0,Mar,2017,Greek,Greece,,,,Female,Female
9781628725810,Weeping Woman,Zoe,Valdes,David,Frye,Arcade,Fiction,25.99,Mar,2016,Spanish,Cuba,,,,Female,Male
9781935744801,Landscape with Yellow Birds,Jose Angel,Valente,Thomas,Christensen,Archipelago,Poetry,18.0,May,2013,Spanish,Spain,,,,Male,Male
9783980729802,Enemy of the Ants,Stephan,Valentin,Moira,Kerr,Pfefferkorn Publishing,Fiction,21.99,Sept,2013,German,Germany,,,,Male,Female
9781564786319,Dark Desires and the Others,Luisa,Valenzuela,Susan,Clark,Dalkey Archive,Fiction,15.95,May,2011,Spanish,Argentina,,,,Female,Female
9781935662341,Deathcats,Luisa,Valenzuela,Jonathan,Tittler,Jank Edition,Fiction,20.0,Oct,2010,Spanish,Argentina,,,,Female,Male
9781611090031,A Bit of Everything,Juan,Valera,Johanna,Warren,AmazonCrossing,Fiction,13.95,Feb,2011,Spanish,Spain,,,,Male,Female
9781611090024,Dona Luz,Juan,Valera,Kenneth Evan,Barger,AmazonCrossing,Fiction,13.95,Feb,2011,Spanish,Spain,,,,Male,Male
9781503942639,Man in the Lighthouse,Erik,Valeur,Mark,Mussari,AmazonCrossing,Fiction,14.95,Mar,2017,Danish,Denmark,,,,Male,Male
9781477849804,Seventh Child,Erik,Valeur,K.E.,Semmel,AmazonCrossing,Fiction,14.95,Apr,2014,Danish,Denmark,,,,Male,Male
9781931824422,Against Professional Secrets,Cesar,Vallejo,Joseph,Mulligan,Roof Books,Poetry,14.95,Apr,2011,Spanish,Peru,,,,Male,Male
9780819577238,Scales,Cesar,Vallejo,Joseph,Mulligan,Wesleyan University Press,Fiction,24.95,Sept,2017,Spanish,Peru,,,,Male,Male
9780819574848,Selected Writings,Cesar,Vallejo,Joseph,Mulligan,Wesleyan University Press,Fiction,40.0,May,2015,Spanish,Peru,,,,Male,Male
9781681444406,Boy in the Shadows,Carl-Johan,Vallgren,Rachel,Willson-Broyles,Quercus,Fiction,26.99,July,2016,Swedish,Sweden,,,,Male,Female
9781605989129,Merman,Carl-Johan,Vallgren,Ellen,Flynn,Pegasus,Fiction,24.95,Dec,2015,Swedish,Sweden,,,,Male,Female
9781633781238,Tunnel,Carl-Johan,Vallgren,Rachel,Willson-Broyles,Quercus,Fiction,26.99,June,2017,Swedish,Sweden,,,,Male,Female
9781780880433,Camera Obscura,Nicoletta,Vallorani,John,Gatt,Troubador,Fiction,14.95,Jan,2012,Italian,Italy,,,,Female,Male
9781503950375,Out of Sorts,Aurelie,Valognes,Wendeline,Hardenberg,AmazonCrossing,Fiction,14.95,Jan,2016,French,France,,,,Female,Female
9781477808924,Will You Ever Change?,Aurelie,Valognes,Wendeline,Hardenberg,AmazonCrossing,Fiction,14.95,June,2017,French,France,,,,Female,Female
9780374100216,03: A Novel,Jean-Christophe,Valtat,Mitzi,Angel,FSG,Fiction,12.0,June,2010,French,France,,,,Male,Female
9780300209990,Orthokosta,Thanassis,Valtinos,Jane,Assimakopoulos,Yale University Press,Fiction,27.0,June,2016,Greek,Greece,Stavros,Deligiorgis,Translator,Male,Both
9781780749648,They Know Not What They Do,Jussi,Valtonen,Kristian,London,Oneworld,Fiction,26.99,Dec,2017,Finnish,Finland,,,,Male,Male
9781590513392,Book of Fathers,Miklos,Vamos,Peter,Sherwood,Other Press,Fiction,15.95,Oct,2009,Hungarian,Hungary,,,,Male,Male
9781501159398,Ice Cream Makers,Ernest,Van Der Kwast,Laura,Vroomen,Atria,Fiction,24.0,Aug,2017,Dutch,Netherlands,,,,Male,Female
9781782110736,Safe As Houses,Simone,van der Vlugt,Michele,Hutchison,Canongate,Fiction,12.95,Mar,2015,Dutch,Netherlands,,,,Female,Female
9781906582210,Themba--A Boy Called Hope,Lutz,van Dijk,Karin,Chubb,Aurora Metro Press,Fiction,18.95,Sept,2011,Afrikaans,South Africa,,,,Male,Female
9781605985480,Baudelaire's Revenge,Bob,Van Laerhoven,Brian,Doyle,Pegasus,Fiction,25.95,Apr,2014,Dutch,Netherlands,,,,Male,Male
9780231704045,Poetry of the Taliban,Alex Strick,van Linschoten,Mirwais,Rahmany,Columbia University Press,Poetry,24.5,July,2012,Pashto,Afghanistan,,,,Male,Male
9780982503096,Agaat,Marlene,Van Niekerk,Michiel,Heyns,Tin House,Fiction,19.95,May,2010,Afrikaans,South Africa,,,,Female,Male
9781909631106,Swan Whisperer: An Inaugural Lecture,Marlene,Van Niekerk,Marius,Swart,Sylph Editions,Fiction,19.0,Oct,2015,Afrikaans,South Africa,,,,Female,Male
9788086264431,Marketa Lazarova,Vladislav,Vancura,Carleton,Bulkin,Twisted Spoon Press,Fiction,20.21,June,2014,Czech,Czech Republic,,,,Male,Male
9781477826829,Heart Collector,Jacques,Vandroux,Wendeline,Hardenberg,AmazonCrossing,Fiction,14.95,Feb,2015,French,France,,,,Male,Female
9781612184494,Project Anastasis,Jacques,Vandroux,Wendeline,Hardenberg,AmazonCrossing,Fiction,14.95,Mar,2016,French,France,,,,Male,Female
9781623651251,Bed of Nails,Antonin,Varenne,Sian,Reynolds,MacLehose Press,Fiction,26.99,Nov,2014,French,France,,,,Male,Female
9780143115953,Chalk Circle Man,Fred,Vargas,Sian,Reynolds,Penguin,Fiction,14.0,June,2009,French,France,,,,Female,Female
9780143109457,Climate of Fear,Fred,Vargas,Sian,Reynolds,Penguin,Fiction,16.0,Mar,2017,French,France,,,,Female,Female
9780143123125,Ghost Riders of Ordebec,Fred,Vargas,Sian,Reynolds,Penguin,Fiction,15.0,July,2013,French,France,,,,Female,Female
9780143113591,This Night's Foul Work,Fred,Vargas,Sian,Reynolds,Penguin,Fiction,14.0,May,2008,French,France,,,,Female,Female
9780143120049,Uncertain Place,Fred,Vargas,Sian,Reynolds,Penguin,Fiction,15.0,Nov,2011,French,France,,,,Female,Female
9780374146740,Discreet Hero,Mario,Vargas Llosa,Edith,Grossman,FSG,Fiction,26.0,Mar,2015,Spanish,Peru,,,,Male,Female
9780374143466,Dream of the Celt,Mario,Vargas Llosa,Edith,Grossman,FSG,Fiction,28.0,June,2012,Spanish,Peru,,,,Male,Female
9781907320491,100 Dutch-Language Poems,Various,Various,Paul,Vincent,Holland Park Press,Poetry,21.0,Sept,2015,Dutch,Netherlands,John,Irons,Translator,Both,Male
9781848614499,12 Greek Poems after Cavafy,Various,Various,Richard,Berengarten,Shearsman Books,Poetry,9.95,June,2015,Greek,Greece,,,,Both,Male
9781910251003,28 Portuguese Poets: A Bilingual Anthology,Various,Various,Richard,Zenith,Dedalus Press,Poetry,19.5,May,2015,Portuguese,Portugal,,,,Both,Male
9781935210269,300 Tang Poems,various,various,Geoffrey,Waters,White Pine,Poetry,19.0,Oct,2011,Chinese,China,Michael Farman,David Lunde,Translator,Both,Male
9781848612617,At the End of the World,Various,Various,Jonathan,Dunne,Shearsman Books,Poetry,18.0,Oct,2012,Bulgarian,Bulgaria,,,,Both,Male
9780674725218,Baghdad: The City in Verse,various,various,Reuven,Snir,Harvard University Press,Poetry,29.95,Nov,2013,Arabic,Iraq,,,,Both,Male
9781556437120,Belonging,Various,Various,Niloufar,Talebi,North Atlantic Books,Poetry,18.95,July,2008,Persian,"Iran, Islamic Republic of",,,,Both,Female
9781564788986,Best European Fiction 2014,Various,Various,Various,Various,Dalkey Archive,Fiction,16.0,Nov,2013,Various,Various,,,,Both,Both
9781564789679,Best European Fiction 2015,Various,Various,Various,Various,Dalkey Archive,Fiction,16.95,Nov,2014,Various,Various,,,,Both,Both
9781628971149,Best European Fiction 2016,Various,Various,Various,Various,Dalkey Archive,Fiction,16.95,Nov,2015,Various,Various,,,,Both,Both
9781628971439,Best European Fiction 2017,Various,Various,Various,Various,Dalkey Archive,Fiction,17.0,Oct,2016,Various,Various,,,,Both,Both
9781943150366,Best European Fiction 2018,Various,Various,Various,Various,Dalkey Archive,Fiction,17.0,Oct,2017,Various,Various,,,,Both,Both
9788190605601,Blaft Anthology of Tamil Pulp Fiction,Various,Various,Pritham,Chakravarty,Blaft,Fiction,17.95,May,2008,Tamil,India,,,,Both,Female
2,Book of Gaza,Various,Various,Various,Various,Comma Press,Fiction,8.99,May,2014,Hebrew,Israel,,,,Both,Both
9781905583577,Book of Tokyo,Various,Various,Various,Various,Comma Press,Fiction,15.99,Apr,2015,Japanese,Japan,,,,Both,Both
9781617753985,Brussels Noir,Various,Various,Various,Various,Akashic Books,Fiction,15.95,Aug,2016,French,Belgium,,,,Both,Both
9781617755224,Buenos Aires Noir,Various,Various,Various,Various,Akashic Books,Fiction,15.95,Nov,2017,Spanish,Argentina,,,,Both,Both
9780806154046,By the River,Various,Various,Various,Various,University of Oklahoma Press,Fiction,24.95,Nov,2016,Chinese,China,,,,Both,Both
9781934851241,Chilean Poets: A New Anthology,Various,Various,Various,Various,Marick Press,Poetry,16.95,Apr,2011,Spanish,Chile,,,,Both,Both
9780806148700,Chutzpah! New Voices from China,Various,Various,Various,Various,University of Oklahoma Press,Fiction,24.95,Sept,2015,Chinese,China,,,,Both,Both
9780814738269,Classical Arabic Literature: A Library of Arabic Literature Anthology,Various,Various,Geert Jan,van Gelder,New York University Press,Fiction,25.0,Dec,2012,Arabic,Various,,,,Both,Male
9780374105365,Classical Chinese Poetry,Various,Various,David,Hinton,FSG,Poetry,35.0,Oct,2008,Chinese,China,,,,Both,Male
9781910251119,Coloured Handprints,Various,Various,Anatoly,Kudryavitsky,Dedalus Press,Poetry,15.5,Nov,2015,German,Germany,Yulia,Kudryavitskaya,Translator,Both,Both
9780815609025,Contemporary Iraqi Fiction,Various,Various,Shakir,Mustafa,Syracuse University Press,Fiction,22.95,May,2008,Arabic,Iraq,,,,Both,Male
9780803246621,Contemporary Jewish Writing in Brazil,Various,Various,Nelson,Vieira,University of Nebraska,Fiction,60.0,Jan,2010,Portuguese,Brazil,,,,Both,Male
9781421408040,Cut These Words into My Stone: Ancient Greek Epitaphs,Various,Various,Michael,Wolfe,Johns Hopkins University Press,Poetry,24.95,Nov,2012,Greek,Greece,,,,Both,Male
9780802123220,Darker Shade of Sweden,Various,Various,John-Henri,Holmberg,Mysterious Press,Fiction,15.0,Dec,2014,Swedish,Sweden,,,,Both,Male
9789774162763,Desert Voices,Various,Various,Moneera al,Ghadeer,American University at Cairo,Poetry,24.95,July,2009,Arabic,Saudi Arabia,,,,Female,Female
9780815633556,Early Yiddish Epic,Various,Various,Jerold,Frakes,Syracuse University Press,Fiction,59.95,June,2014,Yiddish,Various,,,,Both,Male
9781934824856,Elsewhere,Various,Various,Various,Various,Open Letter,Poetry,12.95,Dec,2013,Various,Various,Eliot,Weinberger,Editor,Both,Both
9780863564147,Emerging Arab Voices,various,various,Peter,Clark,Saqi,Fiction,21.95,Apr,2011,Arabic,Various,,,,Both,Male
9781933823485,Faces of Love: Hafez and the Poets of Shiraz,Various,Various,Dick,Davis,Mage Publishers,Poetry,45.0,Sept,2012,Persian,"Iran, Islamic Republic of",,,,Both,Male
9780691161655,Fairy Tales for the Disillusioned,Various,Various,Various,Various,Princeton,Fiction,22.95,Oct,2016,French,France,,,,Both,Both
9780811221795,Fifteen Iraqi Poets,various,various,Dunya,Mikhail,New Directions,Poetry,10.95,Jan,2014,Arabic,Iraq,,,,Both,Female
9781848612105,Flamenco Songs,Various,Various,Michael,Smith,Shearsman Books,Poetry,17.0,Feb,2012,Spanish,Spain,Luis,Ingelmo,Translator,Both,Male
9781848612419,Forked Tongues,Various,Various,Various,Various,Shearsman Books,Poetry,20.0,Sept,2012,Various,Spain,,,,Female,Both
9780801888045,French Women Poets of Nine Centuries,Various,Various,Norman,Shapiro,Johns Hopkins University Press,Poetry,85.0,May,2008,French,France,,,,Female,Male
9789881263025,Full Load of Moonlight,Various,Various,David,Lunde,Musical Stone Culture,Poetry,15.0,May,2014,Chinese,China,Mary M.Y.,Fung,Translator,Both,Both
9781938890178,Future of Silence: Fiction by Korean Women,Various,Various,Bruce,Fulton,Zephyr Press,Fiction,16.0,Nov,2015,Korean,South Korea,Ju-Chan,Fulton,Translator,Female,Both
9781936070657,Haiti Noir,Various,Various,David,Ball,Akashic Books,Fiction,15.95,Jan,2011,Spanish,Haiti,Nicole,Ball,Translator,Both,Both
9780393062700,Have I Got a Story for You,Various,Various,Various,Various,W.W. Norton,Fiction,27.95,Nov,2016,Yiddish,Various,,,,Both,Both
9789774164477,Homecoming: Sixty Years of Egyptian Short Stories,Various,Various,Denys,Johnson-Davies,American University at Cairo,Fiction,27.95,Feb,2012,Arabic,Egypt,,,,Both,Male
9781848611894,Hotel Lautreamont,Various,Various,Various,Various,Shearsman Books,Poetry,22.0,Oct,2011,Spanish,Uruguay,,,,Both,Both
9780814745199,Hundred and One Nights,Various,Various,Bruce,Fudge,New York University Press,Fiction,35.0,Sept,2016,Arabic,Various,,,,Male,Male
9780988819955,I Am a Face Sympathizing with Your Grief,Various,Various,Alireza Taheri,Araghi,co-im-press,Poetry,18.95,Dec,2015,Persian,"Iran, Islamic Republic of",,,,Both,Male
9781848610668,Ikinci Yeni: The Turkish Avant-Garde,Various,Various,Various,Various,Shearsman Books,Poetry,20.0,Nov,2009,Turkish,Turkey,,,,Both,Both
9789774162183,In a Fertile Desert,Various,Various,Denys,Johnson-Davies,American University at Cairo,Fiction,17.95,Feb,2009,Arabic,United Arab Emirates,,,,Both,Male
9780856464164,Into the Deep Street,Various,Various,Jennie,Feldman,Anvil Press,Poetry,21.95,Oct,2009,French,France,Stephen,Romer,Translator,Both,Both
9780765384195,Invisible Planets,Various,Various,Ken,Liu,Tor,Fiction,24.99,Nov,2016,Chinese,China,,,,Both,Male
9781945680038,Iron Moon,Various,Various,Eleanor,Goodman,White Pine,Poetry,16.0,Apr,2017,Chinese,China,,,,Both,Female
9781935210498,Jade Mirror,various,various,Michael,Farman,White Pine,Poetry,17.0,Nov,2013,Chinese,China,Geoffrey Waters,Jeanne Larson,Translator,Female,Both
9781942134268,Kill the Ampaya!,Various,Various,Dick,Cluster,Mandel Vilar Press,Fiction,19.95,Apr,2017,Spanish,Various,,,,Both,Male
9781939419262,Like a New Sun: New Indigenous Mexican Poetry,Various,Various,Various,Various,Phoneme Books,Poetry,24.0,June,2015,Various,Mexico,,,,Both,Both
9780985981884,Load Poems Like Guns,Various,Various,Farzana,Marie,Holy Cow!,Poetry,16.95,Apr,2015,Dari,Afghanistan,,,,Female,Female
9781893996939,Majestic Nights: Love Poems of Bengali Women,various,various,Carolyne,Wright,White Pine,Poetry,15.0,July,2008,Bengali,India,,,,Female,Female
9781848610576,Mexican Poetry Today: 20/20 Voices,various,various,various,various,Shearsman Books,Poetry,22.0,July,2010,Spanish,Mexico,,,,Both,Both
9781617753459,Montreal Noir,Various,Various,Various,Various,Akashic Books,Fiction,15.95,Nov,2017,French,Quebec,,,,Both,Both
9781617750274,Mumbai Noir,various,various,Altaf,Tyrewala,Akashic Books,Fiction,15.95,Mar,2012,Various,India,,,,Both,Male
9781848614338,My News for You,Various,Various,Geoffrey,Squires,Shearsman Books,Poetry,23.0,Oct,2015,Irish,Ireland,,,,Both,Male
9780893049249,Native Foreigners,Various,Various,Aniela,Gregorek,Cross-Cultural Communications,Poetry,20.0,Apr,2015,Polish,Poland,Jerzy,Gregorek,Translator,Both,Both
9781681371146,New Greek Poetry,Various,Various,Karen,Van Dyck,New York Review Books,Poetry,18.0,Feb,2017,Greek,Greece,,,,Both,Female
9785717200929,Off the Beaten Tracks,Various,Various,Various,Various,Glas,Fiction,15.0,Mar,2011,Russian,Russia,Igor Savelyev,Tatiana Mazepina,Editor,Both,Both
9781611861372,Ottawa Stories from the Springs,Various,Various,Howard,Webkamigad,Michigan State University Press,Fiction,24.95,May,2015,Anishinaabe,United States (USA),,,,Both,Male
9781517902537,Out of the Blue,Various,Various,Various,Various,University of Minnesota Press,Fiction,24.95,May,2017,Icelandic,Iceland,,,,Both,Both
9781848612952,Panic Cure: Poetry from Spain in the 21st Century,Various,Various,Forrest,Gander,Shearsman Books,Poetry,21.0,Sept,2013,Spanish,Spain,,,,Both,Male
9780198736790,Paris Street Tales,Various,Various,Helen,Constantine,Oxford University Press,Fiction,16.95,Nov,2016,French,France,,,,Both,Female
9780914671961,Pearls on a Branch,Various,Various,Inea,Bushnaq,Archipelago,Fiction,18.0,Mar,2018,Arabic,Lebanon,,,,Female,Female
9780791476857,Poets on the Edge: Anthology of Contemporary Hebrew Poetry,various,various,Tsipi,Keller,State University of New York,Poetry,74.5,Sept,2008,Hebrew,Israel,,,,Both,Female
9781617755293,Prague Noir,Various,Various,Various,Various,Akashic Books,Fiction,15.95,Feb,2018,Czech,Czech Republic,,,,Both,Both
9781681370309,Proensa: An Anthology of Troubadour Poetry,Various,Various,Paul,Blackburn,New York Review Books,Poetry,16.95,Jan,2017,Occitan,France,,,,Both,Male
9781468303483,Red Spectres,various,various,Muireann,Maguire,Overlook,Fiction,25.95,Apr,2013,Russian,Russia,,,,Both,Female
9781617753121,Rio Noir,Various,Various,Clifford,Landers,Akashic Books,Fiction,15.95,June,2016,Portuguese,Brazil,,,,Both,Male
9781617752964,San Juan Noir,Various,Various,Various,Various,Akashic Books,Fiction,15.95,Oct,2016,Spanish,Puerto Rico,,,,Both,Both
9781935210825,Scattering in the Dark,Various,Various,Various,Various,White Pine,Poetry,20.0,Apr,2016,Polish,Poland,,,,Female,Both
9780143118350,Short Stories in Chinese,various,various,John,Balcom,Penguin,Fiction,20.0,June,2013,Chinese,China,,,,Both,Male
9780143118336,Short Stories in Japanese,Various,Various,Michael,Emmerich,Penguin,Fiction,20.0,May,2011,Japanese,Japan,,,,Both,Male
9785717200868,Squaring the Circle: Winners of the Debut Prize,various,various,various,various,Glas,Fiction,14.95,Sept,2010,Russian,Russia,,,,Both,Both
9785717200950,Still Waters Run Deep,Various,Various,Various,Various,Glas,Fiction,15.0,Sept,2012,Russian,Russia,,,,Female,Both
9781940450018,Stories Upon Stories,Various,Various,Various,Various,McSweeney's Books,Fiction,40.0,Oct,2015,Various,Various,,,,Both,Both
9780989857215,Tahrir of Poems,Various,Various,Maged,Zaher,Alice Blue,Poetry,0.0,Dec,2014,Arabic,Egypt,,,,Both,Male
9780141395036,Tales of the Marvellous and News of the Strange,Various,Various,Malcolm,Lyons,Penguin,Fiction,30.0,Feb,2015,Arabic,Various,,,,Both,Male
9780231150651,Tamil Love Poetry,various,various,Martha Ann,Selby,Columbia University Press,Poetry,27.5,May,2011,Tamil,India,,,,Both,Female
9781850772842,Translating Libya,Various,Various,Ethan,Chorin,Darf Publishers,Fiction,18.99,May,2017,Arabic,Libya,,,,Both,Male
9781939931504,Very French Christmas,Various,Various,Various,Various,New Vessel Press,Fiction,22.95,Oct,2017,French,France,,,,Both,Both
9781939931436,Very Russian Christmas,Various,Various,Various,Various,New Vessel Press,Fiction,21.95,Oct,2016,Russian,Russia,,,,Both,Both
9789351770879,Wild Words: Four Tamil Poets,Various,Various,Lakshmi,Holmstrom,HarperCollins India,Poetry,14.99,July,2015,Tamil,India,,,,Female,Female
9780924047640,With Everything We've Got: A Personal Anthology of Yiddish Poetry,Various,Various,Richard,Fein,Host Publications,Poetry,17.5,Nov,2008,Yiddish,Various,,,,Both,Male
9780231146586,Wondrous Brutal Fictions: Eight Buddhist Tales form the Early Japanese Puppet Theater,Various,Various,R. Keller,Kimbrough,Columbia University Press,Fiction,55.0,Apr,2013,Japanese,Japan,,,,Both,Male
9781937027575,Written in the Dark: Five Poets of the Siege,Various,Various,Various,Various,Ugly Duckling,Poetry,0.0,July,2016,Russian,Russia,,,,Male,Both
9781564784834,Parson's Widow,Marja-Liisa,Vartio,Aili,Flint,Dalkey Archive,Fiction,13.95,Jan,2008,Finnish,Finland,Austin,Flint,Translator,Female,Both
9781594488788,Informers,Juan Gabriel,Vasquez,Anne,McLean,Riverhead,Fiction,25.95,July,2009,Spanish,Colombia,,,,Male,Female
9781594634260,Lovers on All Saints' Day,Juan Gabriel,Vasquez,Anne,McLean,Riverhead,Fiction,27.95,July,2015,Spanish,Colombia,,,,Male,Female
9781594633478,Reputations,Juan Gabriel,Vasquez,Anne,McLean,Riverhead,Fiction,27.0,Sept,2016,Spanish,Colombia,,,,Male,Female
9781594488030,Secret History of Costaguana,Juan Gabriel,Vasquez,Anne,McLean,Riverhead,Fiction,26.95,June,2011,Spanish,Colombia,,,,Male,Female
9781594487484,Sound of Things Falling,Juan Gabriel,Vasquez,Anne,McLean,Riverhead,Fiction,27.95,Aug,2013,Spanish,Colombia,,,,Male,Female
9780865479371,Time on My Hands,Giorgio,Vasta,Jonathan,Hunt,Faber and Faber,Fiction,16.0,Apr,2013,Italian,Italy,,,,Male,Male
9789868234055,Voices from the Mountain,Husluman,Vava,Shu-hwa,Shirley Wu,Serenity International,Fiction,11.99,Nov,2014,Chinese,Taiwan,Auvini Kadresengan,Badai,Author,Male,Female
9780856464317,Perfect Order,Nasos,Vayenas,Richard,Berengarten,Anvil Press,Poetry,19.95,May,2011,Greek,Greece,Paschalis,Nikolaou,Editor,Male,Male
9780692697207,Island of the Songs,Maria Eugenia,Vaz Ferreira,William,Blair,Song Bridge Press,Poetry,15.95,Nov,2013,Spanish,Uruguay,Pablo Rodriguez,Balbontin,Translator,Female,Male
9780629697207,Other Island of the Songs,Maria Eugenia,Vaz Ferreira,William F.,Blair,Song Bridge Press,Poetry,0.0,Nov,2016,Spanish,Uruguay,Pablo Rodriguez,Balbontin,Translator,Female,Male
9781632060228,Cowboy Bible,Carlos,Velazquez,Achy,Obejas,Restless Books,Fiction,14.99,Jan,2016,Spanish,Mexico,,,,Male,Female
9781848614628,Complete Poems,Orhan,Veli,George,Messo,Shearsman Books,Poetry,20.0,Nov,2016,Turkish,Turkey,,,,Male,Male
9781848614376,Complete Poems,Orhan,Veli,George,Messo,Shearsman Books,Poetry,20.0,Nov,2016,Turkish,Turkey,,,,Male,Male
9780847831098,Discovery of Dawn,Walter,Veltroni,Douglas,Hofstadter,Rizzoli,Fiction,24.95,Sept,2008,Italian,Italy,,,,Male,Male
9781852248109,Junction: Selected Poems,Tomas,Venclova,Ellen,Hinsey,Bloodaxe,Poetry,23.95,June,2009,Lithuanian,Lithuania,Constantine Rusanov,Diana Senechal,Translator,Male,Both
9781503952997,Samantha Watkins: Chronicles of an Extraordinary Ordinary Life,Aurelie,Venem,Stacey,Battis,AmazonCrossing,Fiction,14.95,Feb,2016,French,France,,,,Female,Female
9780374208912,Been Here a Thousand Years,Mariolina,Venezia,Marina,Harss,FSG,Fiction,24.0,June,2009,Italian,Italy,,,,Female,Female
9781933633398,Close to Jedenew,Kevin,Vennemann,Ross,Benjamin,Melville House,Fiction,22.95,Feb,2008,German,Germany,,,,Male,Male
9780624044253,My Beautiful Death,Eben,Venter,Luke,Stubbs,Tafelberg,Fiction,22.95,Mar,2010,Afrikaans,South Africa,,,,Male,Male
9781908524850,Greek Wall,Nicolas,Verdan,W. Donald,Wilson,Bitter Lemon,Fiction,14.95,Feb,2018,French,Switzerland,,,,Male,Male
9781250035165,Misfortunates,Dimitri,Verhulst,David,Colmer,St. Martin's,Fiction,23.99,Oct,2013,Flemish,Belgium,,,,Male,Male
9788192129525,Magadh,Shrikant,Verma,Rahul,Soni,Almost Island,Poetry,15.0,Sept,2013,Hindi,India,,,,Male,Male
9781623653330,Look Who's Back,Timur,Vermes,Jamie,Bulloch,MacLehose Press,Fiction,25.99,May,2015,German,Germany,,,,Male,Male
9780819565129,Travel Scholarships,Jules,Verne,Teri,Hernandez,Wesleyan University Press,Fiction,29.95,June,2013,French,France,,,,Male,Female
9780061572944,Quiet Chaos,Sandro,Veronesi,Michael,Moore,Ecco,Fiction,13.99,Apr,2011,Italian,Italy,,,,Male,Male
9781564786869,Why the Child Is Cooking in the Polenta,Aglaja,Veteranyi,Vincent,Kling,Dalkey Archive,Fiction,19.95,Jan,2012,German,Switzerland,,,,Female,Male
9780985612290,Boris Vian Invents Boris Vian,Boris,Vian,Julia,Older,Black Widow Press,Fiction,19.95,July,2015,French,France,,,,Male,Female
